url_path,views_total,views_unique
/carbon-design-system/carbon,2259,1307
/carbon-design-system/carbon/pulls,1192,90
/carbon-design-system/carbon/issues,1079,243
/carbon-design-system/carbon/tree/main/packages/react,918,643
/carbon-design-system/carbon/tree/main/packages,368,204
/carbon-design-system/carbon/tree/main/packages/web-components,315,215
/carbon-design-system/carbon/tree/main/packages/icons,301,210
/carbon-design-system/carbon/tree/main/packages/react/src/components,220,100
/carbon-design-system/carbon/tree/main,193,122
/carbon-design-system/carbon/releases,183,109
