url_path,views_total,views_unique
/carbon-design-system/carbon,1709,1042
/carbon-design-system/carbon/tree/main/packages/react,758,513
/carbon-design-system/carbon/issues,539,179
/carbon-design-system/carbon/pulls,346,58
/carbon-design-system/carbon/tree/main/packages,306,174
/carbon-design-system/carbon/tree/main/packages/web-components,268,187
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,246,123
/carbon-design-system/carbon/tree/main/packages/icons,225,165
/carbon-design-system/carbon/tree/main/packages/react/src/components,132,95
/carbon-design-system/carbon/tree/main,128,97
