url_path,views_total,views_unique
/carbon-design-system/carbon,2196,1237
/carbon-design-system/carbon/issues,1171,271
/carbon-design-system/carbon/pulls,1151,93
/carbon-design-system/carbon/tree/main/packages/react,974,670
/carbon-design-system/carbon/tree/main/packages,351,230
/carbon-design-system/carbon/tree/main/packages/web-components,328,217
/carbon-design-system/carbon/tree/main/packages/icons,230,166
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,210,105
/carbon-design-system/carbon/tree/main,189,127
/carbon-design-system/carbon/tree/main/packages/react/src/components,181,136
