referrer,views_total,views_unique
Google,6116,2270
carbondesignsystem.com,4315,1042
github.com,2366,297
react.carbondesignsystem.com,1247,301
ibm.com,305,91
npmjs.com,251,47
next.carbondesignsystem.com,207,49
v7-react.carbondesignsystem.com,180,14
statics.teams.cdn.office.net,163,30
DuckDuckGo,162,22
