referrer,views_total,views_unique
react.carbondesignsystem.com,3125,587
Google,2927,1060
carbondesignsystem.com,2619,802
github.com,1387,248
web-components.carbondesignsystem.com,441,61
ibm.com,290,80
statics.teams.cdn.office.net,157,43
v10.carbondesignsystem.com,133,23
Bing,121,39
chatgpt.com,120,50
