referrer,views_total,views_unique
Google,3392,1190
react.carbondesignsystem.com,2708,605
carbondesignsystem.com,2523,811
github.com,1506,211
web-components.carbondesignsystem.com,202,58
chatgpt.com,197,55
ibm.com,174,51
Bing,147,31
statics.teams.cdn.office.net,143,49
github.ibm.com,133,55
