url_path,views_total,views_unique
/carbon-design-system/carbon,2519,1626
/carbon-design-system/carbon/pulls,832,99
/carbon-design-system/carbon/issues,752,200
/carbon-design-system/carbon/tree/main/packages/react,658,498
/carbon-design-system/carbon/tree/main/packages/icons,288,216
/carbon-design-system/carbon/tree/main/packages,263,167
/carbon-design-system/carbon/tree/main/packages/web-components,261,204
/carbon-design-system/carbon/commits,239,60
/carbon-design-system/carbon/tree/main,180,112
/carbon-design-system/carbon/releases,137,87
