referrer,views_total,views_unique
github.com,2254,595
carbondesignsystem.com,1500,601
Google,1320,609
react.carbondesignsystem.com,745,259
iconsear.ch,98,59
ibm.com,85,38
chatgpt.com,83,33
storybook.js.org,75,11
web-components.carbondesignsystem.com,65,30
Bing,48,28
