url_path,views_total,views_unique
/carbon-design-system/carbon,2939,1530
/carbon-design-system/carbon/tree/main/packages/react,1225,636
/carbon-design-system/carbon/issues,863,287
/carbon-design-system/carbon/tree/main/packages,792,358
/carbon-design-system/carbon/tree/main/packages/react/src/components,706,296
/carbon-design-system/carbon/search,487,123
/carbon-design-system/carbon/pulls,454,92
/carbon-design-system/carbon/tree/main/packages/react/src,386,220
/carbon-design-system/carbon/tree/v10/packages/react,382,260
/carbon-design-system/carbon/tree/v10/packages/icons,304,198
