url_path,views_total,views_unique
/carbon-design-system/carbon,2179,1210
/carbon-design-system/carbon/pulls,1334,95
/carbon-design-system/carbon/tree/main/packages/react,1066,669
/carbon-design-system/carbon/issues,1042,240
/carbon-design-system/carbon/tree/main/packages,452,251
/carbon-design-system/carbon/tree/main/packages/web-components,344,239
/carbon-design-system/carbon/tree/main/packages/icons,312,201
/carbon-design-system/carbon/tree/main/packages/react/src/components,211,132
/carbon-design-system/carbon/releases,203,106
/carbon-design-system/carbon/tree/main/packages/react/src/components/UIShell,200,88
