url_path,views_total,views_unique
/carbon-design-system/carbon,2553,1568
/carbon-design-system/carbon/pulls,1310,114
/carbon-design-system/carbon/tree/main/packages/react,1065,697
/carbon-design-system/carbon/issues,1022,241
/carbon-design-system/carbon/tree/main/packages,428,248
/carbon-design-system/carbon/tree/main/packages/web-components,367,255
/carbon-design-system/carbon/tree/main/packages/icons,263,199
/carbon-design-system/carbon/releases,239,103
/carbon-design-system/carbon/tree/main/packages/react/src/components,222,158
/carbon-design-system/carbon/tree/main,188,133
