time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-28 00:00:00+00:00,,,222,77
2024-12-29 00:00:00+00:00,7.0,5.0,507,184
2024-12-30 00:00:00+00:00,89.0,8.0,905,291
2024-12-31 00:00:00+00:00,4.0,3.0,589,165
2025-01-01 00:00:00+00:00,7.0,4.0,545,123
2025-01-02 00:00:00+00:00,506.0,10.0,1896,365
2025-01-03 00:00:00+00:00,259.0,15.0,1631,337
2025-01-04 00:00:00+00:00,7.0,5.0,357,118
2025-01-05 00:00:00+00:00,14.0,3.0,500,130
2025-01-06 00:00:00+00:00,582.0,18.0,2177,488
2025-01-07 00:00:00+00:00,231.0,19.0,1997,482
2025-01-08 00:00:00+00:00,220.0,10.0,2375,648
2025-01-09 00:00:00+00:00,213.0,11.0,3847,658
2025-01-10 00:00:00+00:00,167.0,16.0,1742,556
2025-01-11 00:00:00+00:00,28.0,8.0,195,80
