url_path,views_total,views_unique
/carbon-design-system/carbon,2628,1492
/carbon-design-system/carbon/tree/main/packages/react,1561,676
/carbon-design-system/carbon/tree/main/packages,859,315
/carbon-design-system/carbon/issues,816,271
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,789,223
/carbon-design-system/carbon/pulls,637,97
/carbon-design-system/carbon/tree/main/packages/react/src/components,389,157
/carbon-design-system/carbon/tree/main/packages/icons,330,184
/carbon-design-system/carbon/tree/main/packages/web-components,327,141
/carbon-design-system/carbon/tree/main/packages/react/src,271,140
