referrer,views_total,views_unique
carbondesignsystem.com,9799,1201
Google,8579,2065
react.carbondesignsystem.com,3607,385
github.com,2323,337
ibm.com,728,83
v10.carbondesignsystem.com,612,94
v7-react.carbondesignsystem.com,319,60
search.brave.com,308,9
npmjs.com,272,56
github.ibm.com,151,39
