url_path,views_total,views_unique
/carbon-design-system/carbon,1978,1220
/carbon-design-system/carbon/pulls,950,91
/carbon-design-system/carbon/issues,711,211
/carbon-design-system/carbon/tree/main/packages/react,454,350
/carbon-design-system/carbon/tree/main/packages,200,127
/carbon-design-system/carbon/tree/main/packages/web-components,171,136
/carbon-design-system/carbon/releases,167,58
/carbon-design-system/carbon/commits,165,27
/carbon-design-system/carbon/tree/main/packages/icons,140,112
/carbon-design-system/carbon/tree/main,100,74
