referrer,views_total,views_unique
Google,4392,1517
carbondesignsystem.com,3238,876
react.carbondesignsystem.com,2005,509
github.com,1714,240
ibm.com,279,67
github.ibm.com,135,55
npmjs.com,110,32
web-components.carbondesignsystem.com,109,11
v10.carbondesignsystem.com,103,28
statics.teams.cdn.office.net,98,20
