referrer,views_total,views_unique
carbondesignsystem.com,10261,1194
Google,8692,2079
react.carbondesignsystem.com,3608,382
github.com,2341,352
ibm.com,711,82
v10.carbondesignsystem.com,635,93
v7-react.carbondesignsystem.com,319,60
npmjs.com,303,59
search.brave.com,152,9
github.ibm.com,151,40
