url_path,views_total,views_unique
/carbon-design-system/carbon,2452,1510
/carbon-design-system/carbon/pulls,1202,86
/carbon-design-system/carbon/issues,625,200
/carbon-design-system/carbon/tree/main/packages/react,482,378
/carbon-design-system/carbon/tags,457,134
/carbon-design-system/carbon/tree/main/packages/web-components,209,169
/carbon-design-system/carbon/tree/main/packages/icons,203,146
/carbon-design-system/carbon/releases,175,81
/carbon-design-system/carbon/tree/main/packages,169,122
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,111,91
