referrer,views_total,views_unique
Google,4162,1650
carbondesignsystem.com,2851,874
react.carbondesignsystem.com,2213,462
github.com,2148,408
github.ibm.com,332,106
ibm.com,311,62
v10.carbondesignsystem.com,182,58
Bing,136,38
npmjs.com,126,43
statics.teams.cdn.office.net,112,14
