url_path,views_total,views_unique
/carbon-design-system/carbon,2528,1411
/carbon-design-system/carbon/tree/main/packages/react,1252,751
/carbon-design-system/carbon/pulls,1113,102
/carbon-design-system/carbon/issues,575,240
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,562,192
/carbon-design-system/carbon/tree/main/packages,546,289
/carbon-design-system/carbon/tree/main/packages/web-components,391,239
/carbon-design-system/carbon/tree/main/packages/icons,314,242
/carbon-design-system/carbon/tree/main/packages/react/src/components,307,182
/carbon-design-system/carbon/tree/main/packages/react/src,252,160
