url_path,views_total,views_unique
/carbon-design-system/carbon,2193,1372
/carbon-design-system/carbon/issues,654,188
/carbon-design-system/carbon/pulls,580,73
/carbon-design-system/carbon/tree/main/packages/react,490,371
/carbon-design-system/carbon/tree/main/packages,258,156
/carbon-design-system/carbon/commits,248,62
/carbon-design-system/carbon/tree/main/packages/web-components,219,168
/carbon-design-system/carbon/tree/main/packages/icons,170,139
/carbon-design-system/carbon/releases,121,64
/carbon-design-system/carbon/tree/main,105,69
