time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-21 00:00:00+00:00,517,41,974,250
2026-03-22 00:00:00+00:00,196,36,376,140
2026-03-23 00:00:00+00:00,522,76,1937,438
2026-03-24 00:00:00+00:00,960,111,1767,484
2026-03-25 00:00:00+00:00,1398,124,2264,483
2026-03-26 00:00:00+00:00,501,77,2148,448
2026-03-27 00:00:00+00:00,274,65,1675,431
2026-03-28 00:00:00+00:00,73,33,676,236
2026-03-29 00:00:00+00:00,146,42,504,229
2026-03-30 00:00:00+00:00,2046,128,2345,585
2026-03-31 00:00:00+00:00,717,94,2360,446
2026-04-01 00:00:00+00:00,676,105,2235,459
2026-04-02 00:00:00+00:00,1025,101,2181,412
2026-04-03 00:00:00+00:00,318,93,1350,424
