referrer,views_total,views_unique
github.com,2323,616
carbondesignsystem.com,1421,820
Google,1355,773
react.carbondesignsystem.com,881,301
iconsear.ch,139,83
teams.public.onecdn.static.microsoft,129,47
ibm.com,117,56
preview.carbondesignsystem.com,95,63
web-components.carbondesignsystem.com,86,26
Bing,82,44
