url_path,views_total,views_unique
/carbon-design-system/carbon,2411,1377
/carbon-design-system/carbon/pulls,1160,115
/carbon-design-system/carbon/issues,1113,289
/carbon-design-system/carbon/tree/main/packages/react,1007,643
/carbon-design-system/carbon/tree/main/packages,430,246
/carbon-design-system/carbon/tree/main/packages/web-components,322,226
/carbon-design-system/carbon/tree/main/packages/icons,266,182
/carbon-design-system/carbon/releases,263,105
/carbon-design-system/carbon/tree/main/packages/react/src/components,236,138
/carbon-design-system/carbon/tree/main,186,130
