referrer,views_total,views_unique
Google,2182,867
react.carbondesignsystem.com,2159,462
carbondesignsystem.com,2072,643
github.com,1273,219
web-components.carbondesignsystem.com,332,51
ibm.com,225,56
statics.teams.cdn.office.net,122,45
github.ibm.com,102,40
DuckDuckGo,100,13
chatgpt.com,87,43
