time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-07 00:00:00+00:00,3,3,289,74
2023-01-08 00:00:00+00:00,16,10,548,137
2023-01-09 00:00:00+00:00,151,18,2855,676
2023-01-10 00:00:00+00:00,291,20,3005,694
2023-01-11 00:00:00+00:00,187,17,3182,717
2023-01-12 00:00:00+00:00,131,20,2839,639
2023-01-13 00:00:00+00:00,211,20,2456,481
2023-01-14 00:00:00+00:00,8,6,842,170
2023-01-15 00:00:00+00:00,6,6,696,159
2023-01-16 00:00:00+00:00,58,13,2352,536
2023-01-17 00:00:00+00:00,177,22,3147,626
2023-01-18 00:00:00+00:00,246,16,3029,672
2023-01-19 00:00:00+00:00,390,27,3234,738
2023-01-20 00:00:00+00:00,453,25,2775,554
2023-01-21 00:00:00+00:00,6,3,281,83
