referrer,views_total,views_unique
Google,3351,1157
react.carbondesignsystem.com,3280,622
carbondesignsystem.com,2727,852
github.com,1556,250
web-components.carbondesignsystem.com,387,63
ibm.com,317,79
v10.carbondesignsystem.com,188,25
chatgpt.com,183,59
statics.teams.cdn.office.net,141,36
github.ibm.com,121,52
