url_path,views_total,views_unique
/carbon-design-system/carbon,1877,1182
/carbon-design-system/carbon/pulls,849,132
/carbon-design-system/carbon/issues,585,195
/carbon-design-system/carbon/tree/main/packages/react,385,310
/carbon-design-system/carbon/commits,290,278
/carbon-design-system/carbon/tree/main/packages/icons,170,135
/carbon-design-system/carbon/tree/main/packages/web-components,167,140
/carbon-design-system/carbon/tree/main/packages,150,117
/carbon-design-system/carbon/tree/main,103,74
/carbon-design-system/carbon/releases,98,56
