url_path,views_total,views_unique
/carbon-design-system/carbon,2026,1212
/carbon-design-system/carbon/tree/main/packages/react,1112,724
/carbon-design-system/carbon/pulls,908,73
/carbon-design-system/carbon/issues,556,210
/carbon-design-system/carbon/tree/main/packages,455,270
/carbon-design-system/carbon/tree/main/packages/web-components,348,219
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,341,143
/carbon-design-system/carbon/tree/main/packages/react/src/components,284,168
/carbon-design-system/carbon/tree/main/packages/icons,278,177
/carbon-design-system/carbon/tree/main/packages/react/src,225,148
