time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-15 00:00:00+00:00,,,403,86
2023-01-16 00:00:00+00:00,58.0,13.0,2352,536
2023-01-17 00:00:00+00:00,177.0,22.0,3147,626
2023-01-18 00:00:00+00:00,246.0,16.0,3029,672
2023-01-19 00:00:00+00:00,390.0,27.0,3234,738
2023-01-20 00:00:00+00:00,453.0,25.0,2775,554
2023-01-21 00:00:00+00:00,29.0,9.0,624,182
2023-01-22 00:00:00+00:00,30.0,11.0,860,188
2023-01-23 00:00:00+00:00,173.0,11.0,2395,659
2023-01-24 00:00:00+00:00,694.0,22.0,3344,676
2023-01-25 00:00:00+00:00,606.0,18.0,3778,635
2023-01-26 00:00:00+00:00,187.0,13.0,2510,579
2023-01-27 00:00:00+00:00,312.0,16.0,2521,562
2023-01-28 00:00:00+00:00,38.0,8.0,763,190
2023-01-29 00:00:00+00:00,4.0,4.0,375,80
