url_path,views_total,views_unique
/carbon-design-system/carbon,3305,2216
/carbon-design-system/carbon/tree/main/packages/react,1220,808
/carbon-design-system/carbon/issues,1211,305
/carbon-design-system/carbon/pulls,964,91
/carbon-design-system/carbon/tree/main/packages,465,260
/carbon-design-system/carbon/tree/main/packages/web-components,378,272
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,367,167
/carbon-design-system/carbon/tree/main/packages/icons,366,239
/carbon-design-system/carbon/tree/main/packages/react/src/components,219,154
/carbon-design-system/carbon/releases,205,124
