url_path,views_total,views_unique
/carbon-design-system/carbon,2189,1247
/carbon-design-system/carbon/tree/main/packages/react,1123,702
/carbon-design-system/carbon/pulls,874,89
/carbon-design-system/carbon/tree/main/packages,524,274
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,512,166
/carbon-design-system/carbon/issues,465,198
/carbon-design-system/carbon/tree/main/packages/web-components,373,237
/carbon-design-system/carbon/tree/main/packages/icons,272,204
/carbon-design-system/carbon/tree/main/packages/react/src/components,260,158
/carbon-design-system/carbon/tree/main/packages/react/src,214,139
