url_path,views_total,views_unique
/carbon-design-system/carbon,3000,1902
/carbon-design-system/carbon/tree/main/packages/react,1326,833
/carbon-design-system/carbon/issues,1149,274
/carbon-design-system/carbon/pulls,1136,96
/carbon-design-system/carbon/tree/main/packages,474,302
/carbon-design-system/carbon/tree/main/packages/web-components,375,289
/carbon-design-system/carbon/tree/main/packages/icons,364,249
/carbon-design-system/carbon/tree/main/packages/react/src/components,243,158
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,197,121
/carbon-design-system/carbon/tree/main/packages/react/src,183,136
