url_path,views_total,views_unique
/carbon-design-system/carbon,2489,1402
/carbon-design-system/carbon/pulls,842,90
/carbon-design-system/carbon/tree/main/packages/react,814,568
/carbon-design-system/carbon/issues,793,210
/carbon-design-system/carbon/tree/main/packages,304,196
/carbon-design-system/carbon/tree/main/packages/web-components,301,226
/carbon-design-system/carbon/tree/main/packages/icons,284,196
/carbon-design-system/carbon/tree/main,162,107
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,155,100
/carbon-design-system/carbon/releases,133,74
