url_path,views_total,views_unique
/carbon-design-system/carbon,2244,1355
/carbon-design-system/carbon/issues,967,251
/carbon-design-system/carbon/pulls,932,89
/carbon-design-system/carbon/tree/main/packages/react,839,583
/carbon-design-system/carbon/tree/main/packages,332,201
/carbon-design-system/carbon/tree/main/packages/web-components,306,213
/carbon-design-system/carbon/tree/main/packages/icons,287,214
/carbon-design-system/carbon/releases,213,117
/carbon-design-system/carbon/issues/21255,156,88
/carbon-design-system/carbon/tree/main,151,99
