url_path,views_total,views_unique
/carbon-design-system/carbon,1684,1133
/carbon-design-system/carbon/pulls,681,61
/carbon-design-system/carbon/tree/main/packages/react,502,393
/carbon-design-system/carbon/issues,449,129
/carbon-design-system/carbon/tree/main/packages,226,129
/carbon-design-system/carbon/tree/main/packages/web-components,187,149
/carbon-design-system/carbon/tree/main/packages/icons,179,140
/carbon-design-system/carbon/tree/main,114,74
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,113,75
/carbon-design-system/carbon/tree/main/packages/react/src/components,87,56
