referrer,views_total,views_unique
Google,2022,796
carbondesignsystem.com,1577,481
react.carbondesignsystem.com,1199,257
github.com,563,129
npmjs.com,76,19
ibm.com,74,24
chatgpt.com,74,20
DuckDuckGo,62,15
Bing,55,17
jsw.ibm.com,25,4
