url_path,views_total,views_unique
/carbon-design-system/carbon,2086,1185
/carbon-design-system/carbon/issues,1144,274
/carbon-design-system/carbon/tree/main/packages/react,977,651
/carbon-design-system/carbon/pulls,800,86
/carbon-design-system/carbon/tree/main/packages,333,223
/carbon-design-system/carbon/tree/main/packages/web-components,293,218
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,289,130
/carbon-design-system/carbon/tree/main/packages/icons,214,156
/carbon-design-system/carbon/tree/main/packages/react/src/components,165,112
/carbon-design-system/carbon/tree/main,145,108
