referrer,views_total,views_unique
Google,4614,1433
carbondesignsystem.com,2918,824
react.carbondesignsystem.com,2352,490
github.com,1303,240
ibm.com,296,77
web-components.carbondesignsystem.com,257,10
npmjs.com,136,28
github.ibm.com,109,50
Bing,100,30
chatgpt.com,92,28
