time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-01 00:00:00+00:00,12,7,168,120
2025-11-02 00:00:00+00:00,84,40,509,260
2025-11-03 00:00:00+00:00,1110,95,2580,532
2025-11-04 00:00:00+00:00,2953,159,2632,554
2025-11-05 00:00:00+00:00,1163,116,2721,504
2025-11-06 00:00:00+00:00,4614,343,2815,511
2025-11-07 00:00:00+00:00,1239,117,2054,495
2025-11-08 00:00:00+00:00,1131,266,1319,292
2025-11-09 00:00:00+00:00,228,151,440,181
2025-11-10 00:00:00+00:00,2431,212,2473,505
2025-11-11 00:00:00+00:00,875,92,2361,505
2025-11-12 00:00:00+00:00,491,85,2216,530
2025-11-13 00:00:00+00:00,678,83,2121,475
2025-11-14 00:00:00+00:00,600,104,2019,453
2025-11-15 00:00:00+00:00,26,14,657,134
