time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-30 00:00:00+00:00,126,21,2310,270
2024-01-31 00:00:00+00:00,389,38,5695,697
2024-02-01 00:00:00+00:00,338,45,5339,694
2024-02-02 00:00:00+00:00,195,32,4514,665
2024-02-03 00:00:00+00:00,36,7,1436,208
2024-02-04 00:00:00+00:00,31,13,1775,213
2024-02-05 00:00:00+00:00,517,55,4406,669
2024-02-06 00:00:00+00:00,684,67,6432,731
2024-02-07 00:00:00+00:00,434,39,5853,710
2024-02-08 00:00:00+00:00,462,43,5756,617
2024-02-09 00:00:00+00:00,138,20,4696,562
2024-02-10 00:00:00+00:00,23,7,1150,167
2024-02-11 00:00:00+00:00,30,13,1081,180
2024-02-12 00:00:00+00:00,421,45,4849,684
2024-02-13 00:00:00+00:00,13,5,1909,312
