referrer,views_total,views_unique
Google,3758,1362
react.carbondesignsystem.com,2796,575
carbondesignsystem.com,2547,838
github.com,1805,494
web-components.carbondesignsystem.com,302,56
ibm.com,291,83
chatgpt.com,148,57
github.ibm.com,141,66
statics.teams.cdn.office.net,100,23
Bing,90,39
