referrer,views_total,views_unique
Google,3365,1223
carbondesignsystem.com,2345,715
react.carbondesignsystem.com,2289,510
github.com,1593,229
web-components.carbondesignsystem.com,222,57
statics.teams.cdn.office.net,216,40
ibm.com,194,64
DuckDuckGo,151,24
chatgpt.com,138,48
v10.carbondesignsystem.com,105,28
