time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-03 00:00:00+00:00,137,8,1149,263
2023-05-04 00:00:00+00:00,449,13,3243,632
2023-05-05 00:00:00+00:00,196,16,2679,632
2023-05-06 00:00:00+00:00,9,8,684,164
2023-05-07 00:00:00+00:00,39,11,756,197
2023-05-08 00:00:00+00:00,361,22,3713,658
2023-05-09 00:00:00+00:00,1086,24,4383,632
2023-05-10 00:00:00+00:00,317,12,4016,665
2023-05-11 00:00:00+00:00,527,30,3764,729
2023-05-12 00:00:00+00:00,515,23,4120,591
2023-05-13 00:00:00+00:00,8,8,870,174
2023-05-14 00:00:00+00:00,5,5,726,152
2023-05-15 00:00:00+00:00,527,29,3844,650
2023-05-16 00:00:00+00:00,638,24,4204,688
2023-05-17 00:00:00+00:00,47,12,1802,379
