time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-10 00:00:00+00:00,1624,285,2071,512
2026-09-11 00:00:00+00:00,3161,258,2234,600
2026-09-12 00:00:00+00:00,509,109,1433,323
2026-09-13 00:00:00+00:00,5406,175,872,335
2026-09-14 00:00:00+00:00,1862,257,1999,567
2026-09-15 00:00:00+00:00,3401,249,2076,619
2026-09-16 00:00:00+00:00,1855,276,2128,564
2026-09-17 00:00:00+00:00,2266,237,2119,588
2026-09-18 00:00:00+00:00,2037,245,1962,520
2026-09-19 00:00:00+00:00,4200,215,1071,350
2026-09-20 00:00:00+00:00,2197,235,764,316
2026-09-21 00:00:00+00:00,2299,577,1884,542
2026-09-22 00:00:00+00:00,6070,1018,2808,647
2026-09-23 00:00:00+00:00,3715,389,2310,571
