url_path,views_total,views_unique
/carbon-design-system/carbon,1618,957
/carbon-design-system/carbon/tree/main/packages/react,903,589
/carbon-design-system/carbon/issues,561,162
/carbon-design-system/carbon/tree/main/packages,309,188
/carbon-design-system/carbon/tags,304,14
/carbon-design-system/carbon/pulls,294,61
/carbon-design-system/carbon/tree/main/packages/web-components,272,185
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,225,88
/carbon-design-system/carbon/tree/main/packages/icons,215,159
/carbon-design-system/carbon/tree/main/packages/react/src/components,170,120
