url_path,views_total,views_unique
/carbon-design-system/carbon,2616,1577
/carbon-design-system/carbon/pulls,1392,112
/carbon-design-system/carbon/tree/main/packages/react,1088,728
/carbon-design-system/carbon/issues,1066,242
/carbon-design-system/carbon/tree/main/packages,436,251
/carbon-design-system/carbon/tree/main/packages/web-components,381,276
/carbon-design-system/carbon/tree/main/packages/icons,254,188
/carbon-design-system/carbon/releases,236,105
/carbon-design-system/carbon/tree/main/packages/react/src/components,221,159
/carbon-design-system/carbon/tree/main,201,141
