url_path,views_total,views_unique
/carbon-design-system/carbon,2282,1259
/carbon-design-system/carbon/pulls,1412,102
/carbon-design-system/carbon/issues,1122,255
/carbon-design-system/carbon/tree/main/packages/react,1119,708
/carbon-design-system/carbon/tree/main/packages,479,258
/carbon-design-system/carbon/tree/main/packages/web-components,357,251
/carbon-design-system/carbon/tree/main/packages/icons,338,219
/carbon-design-system/carbon/releases,223,116
/carbon-design-system/carbon/tree/main/packages/react/src/components,222,137
/carbon-design-system/carbon/tree/main/packages/react/src/components/UIShell,211,96
