time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-20 00:00:00+00:00,518,13,1405,189
2024-09-21 00:00:00+00:00,363,15,985,137
2024-09-22 00:00:00+00:00,10,6,746,126
2024-09-23 00:00:00+00:00,366,10,4755,607
2024-09-24 00:00:00+00:00,189,9,5158,663
2024-09-25 00:00:00+00:00,256,9,6049,683
2024-09-26 00:00:00+00:00,273,9,3149,617
2024-09-27 00:00:00+00:00,329,14,3386,590
2024-09-28 00:00:00+00:00,345,8,610,178
2024-09-29 00:00:00+00:00,424,6,674,197
2024-09-30 00:00:00+00:00,1218,19,2988,727
2024-10-01 00:00:00+00:00,773,13,2972,665
2024-10-02 00:00:00+00:00,523,12,2335,535
2024-10-03 00:00:00+00:00,370,7,2356,609
2024-10-04 00:00:00+00:00,21,3,1186,326
