url_path,views_total,views_unique
/carbon-design-system/carbon,2009,1214
/carbon-design-system/carbon/pulls,984,109
/carbon-design-system/carbon/issues,732,233
/carbon-design-system/carbon/tree/main/packages/react,440,344
/carbon-design-system/carbon/commits,341,174
/carbon-design-system/carbon/tree/main/packages,193,124
/carbon-design-system/carbon/tree/main/packages/web-components,165,137
/carbon-design-system/carbon/releases,160,56
/carbon-design-system/carbon/tree/main/packages/icons,150,120
/carbon-design-system/carbon/tree/main,109,79
