time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-22 00:00:00+00:00,1,1,231,61
2024-06-23 00:00:00+00:00,7,7,1095,146
2024-06-24 00:00:00+00:00,313,18,4447,704
2024-06-25 00:00:00+00:00,736,18,4485,798
2024-06-26 00:00:00+00:00,485,19,5330,747
2024-06-27 00:00:00+00:00,356,11,4315,628
2024-06-28 00:00:00+00:00,218,12,3618,553
2024-06-29 00:00:00+00:00,31,6,886,149
2024-06-30 00:00:00+00:00,56,3,753,153
2024-07-01 00:00:00+00:00,482,16,3664,571
2024-07-02 00:00:00+00:00,193,10,4423,654
2024-07-03 00:00:00+00:00,95,10,4352,617
2024-07-04 00:00:00+00:00,161,7,3691,541
2024-07-05 00:00:00+00:00,60,5,2983,476
2024-07-06 00:00:00+00:00,1,1,460,69
