url_path,views_total,views_unique
/carbon-design-system/carbon,1429,870
/carbon-design-system/carbon/tree/main/packages/react,772,513
/carbon-design-system/carbon/issues,464,141
/carbon-design-system/carbon/tree/main/packages,280,165
/carbon-design-system/carbon/tree/main/packages/web-components,275,180
/carbon-design-system/carbon/pulls,242,54
/carbon-design-system/carbon/tags,214,10
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,200,82
/carbon-design-system/carbon/tree/main/packages/icons,191,141
/carbon-design-system/carbon/releases,136,59
