url_path,views_total,views_unique
/carbon-design-system/carbon,2072,1167
/carbon-design-system/carbon/pulls,1184,90
/carbon-design-system/carbon/issues,1088,237
/carbon-design-system/carbon/tree/main/packages/react,1049,677
/carbon-design-system/carbon/tree/main/packages,442,234
/carbon-design-system/carbon/tree/main/packages/icons,323,206
/carbon-design-system/carbon/tree/main/packages/web-components,315,239
/carbon-design-system/carbon/tree/main/packages/react/src/components/UIShell,225,99
/carbon-design-system/carbon/tree/main/packages/react/src/components,198,121
/carbon-design-system/carbon/releases,193,98
