url_path,views_total,views_unique
/carbon-design-system/carbon,1742,1068
/carbon-design-system/carbon/issues,755,209
/carbon-design-system/carbon/tree/main/packages/react,653,460
/carbon-design-system/carbon/pulls,434,66
/carbon-design-system/carbon/tree/main/packages,244,136
/carbon-design-system/carbon/tree/main/packages/web-components,209,162
/carbon-design-system/carbon/tree/main/packages/icons,190,144
/carbon-design-system/carbon/releases,182,66
/carbon-design-system/carbon/tree/main/packages/react/src/components,138,68
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,107,55
