url_path,views_total,views_unique
/carbon-design-system/carbon,982,605
/carbon-design-system/carbon/pulls,849,61
/carbon-design-system/carbon/issues,546,131
/carbon-design-system/carbon/tree/main/packages/react,432,283
/carbon-design-system/carbon/tree/main/packages,190,121
/carbon-design-system/carbon/tree/main/packages/web-components,129,94
/carbon-design-system/carbon/tree/main/packages/icons,124,79
/carbon-design-system/carbon/pull/20144,111,17
/carbon-design-system/carbon/tree/main/packages/react/src/components,102,74
/carbon-design-system/carbon/pull/20154,88,25
