time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-07 00:00:00+00:00,2131,260,1474,431
2026-08-08 00:00:00+00:00,2862,234,983,446
2026-08-09 00:00:00+00:00,815,187,693,341
2026-08-10 00:00:00+00:00,1966,180,2156,486
2026-08-11 00:00:00+00:00,4579,179,2473,645
2026-08-12 00:00:00+00:00,2117,229,2218,511
2026-08-13 00:00:00+00:00,2166,205,2182,534
2026-08-14 00:00:00+00:00,3592,267,2859,800
2026-08-15 00:00:00+00:00,13357,134,687,313
2026-08-16 00:00:00+00:00,121480,110,636,292
2026-08-17 00:00:00+00:00,59253,172,2024,609
2026-08-18 00:00:00+00:00,1912,288,2178,552
2026-08-19 00:00:00+00:00,5565,191,1952,552
2026-08-20 00:00:00+00:00,5333,253,2420,716
