url_path,views_total,views_unique
/carbon-design-system/carbon,3046,2111
/carbon-design-system/carbon/pulls,1118,90
/carbon-design-system/carbon/tree/main/packages/react,927,660
/carbon-design-system/carbon/issues,815,231
/carbon-design-system/carbon/tree/main/packages/web-components,319,243
/carbon-design-system/carbon/tree/main/packages,305,191
/carbon-design-system/carbon/tree/main/packages/icons,248,190
/carbon-design-system/carbon/tree/main,186,125
/carbon-design-system/carbon/releases,185,83
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,142,97
