url_path,views_total,views_unique
/carbon-design-system/carbon,1543,1059
/carbon-design-system/carbon/issues,584,184
/carbon-design-system/carbon/tree/main/packages/react,444,377
/carbon-design-system/carbon/pulls,338,58
/carbon-design-system/carbon/commits,324,22
/carbon-design-system/carbon/tree/main/packages,162,114
/carbon-design-system/carbon/tree/main/packages/icons,154,119
/carbon-design-system/carbon/tree/main/packages/web-components,152,127
/carbon-design-system/carbon/releases,108,59
/carbon-design-system/carbon/tree/main,103,69
