url_path,views_total,views_unique
/carbon-design-system/carbon,1502,1039
/carbon-design-system/carbon/issues,534,183
/carbon-design-system/carbon/pulls,410,73
/carbon-design-system/carbon/tree/main/packages/react,409,359
/carbon-design-system/carbon/commits,223,23
/carbon-design-system/carbon/tree/main/packages/icons,166,124
/carbon-design-system/carbon/tree/main/packages/web-components,155,122
/carbon-design-system/carbon/tree/main/packages,132,95
/carbon-design-system/carbon/releases,112,66
/carbon-design-system/carbon/blame/main/packages/icons/src/svg/32,92,1
