url_path,views_total,views_unique
/carbon-design-system/carbon,2516,1318
/carbon-design-system/carbon/tree/main/packages/react,1210,731
/carbon-design-system/carbon/pulls,1000,105
/carbon-design-system/carbon/issues,644,245
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,543,201
/carbon-design-system/carbon/tree/main/packages,471,257
/carbon-design-system/carbon/tree/main/packages/web-components,418,255
/carbon-design-system/carbon/tree/main/packages/react/src/components,296,179
/carbon-design-system/carbon/tree/main/packages/icons,283,212
/carbon-design-system/carbon/releases,244,104
