referrer,views_total,views_unique
Google,3508,1201
react.carbondesignsystem.com,2535,579
carbondesignsystem.com,2276,784
github.com,1461,221
statics.teams.cdn.office.net,236,48
web-components.carbondesignsystem.com,203,49
chatgpt.com,162,44
ibm.com,157,55
Bing,126,24
keep.google.com,120,1
