referrer,views_total,views_unique
Google,5994,2350
carbondesignsystem.com,3704,1067
github.com,1740,302
react.carbondesignsystem.com,1240,287
ibm.com,343,99
npmjs.com,238,55
v10.carbondesignsystem.com,216,42
github.ibm.com,170,44
DuckDuckGo,104,28
next.carbondesignsystem.com,94,19
