url_path,views_total,views_unique
/carbon-design-system/carbon,2289,1294
/carbon-design-system/carbon/pulls,970,86
/carbon-design-system/carbon/issues,792,255
/carbon-design-system/carbon/tree/main/packages/react,663,509
/carbon-design-system/carbon/commits,309,92
/carbon-design-system/carbon/releases,275,104
/carbon-design-system/carbon/tree/main/packages,257,162
/carbon-design-system/carbon/tree/main/packages/icons,220,169
/carbon-design-system/carbon/tree/main/packages/web-components,207,159
/carbon-design-system/carbon/tags,168,16
