referrer,views_total,views_unique
Google,3039,1096
react.carbondesignsystem.com,3038,599
carbondesignsystem.com,2384,808
github.com,1452,218
web-components.carbondesignsystem.com,318,69
ibm.com,228,63
chatgpt.com,165,52
statics.teams.cdn.office.net,139,44
github.ibm.com,120,50
v10.carbondesignsystem.com,109,28
